Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,^GSPC,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,^GSPC,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,^GSPC,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,^GSPC,COST,F,GM,JNJ,JPM,MCD,NFLX,PFE,TSLA,USB,WMT,YUM,^GSPC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,280.630126953125,4.651443958282471,24.269731521606445,122.84656524658203,81.15140533447266,165.6505889892578,485.6400146484375,25.45197105407715,74.64199829101562,29.345056533813477,37.14976119995117,79.16053009033203,3115.860107421875,281.3944230553212,4.807010496994305,25.22263107868248,123.73041160480297,83.28330208399872,167.24734974060178,488.2300109863281,26.055453453739492,75.68866729736328,30.28299039207474,37.2211468166753,80.2776607641426,3128.43994140625,276.94671265349416,4.628108792025753,24.24056235709458,122.566526784788,80.95126491822495,164.80735301513096,454.0,25.436883235827562,72.03333282470703,29.198249441020536,36.830065739831646,78.35473423703306,3101.169921875,278.5582064095826,4.744783881509571,24.60032898648162,123.11784416083951,82.56976867112554,165.91072955948508,454.0,26.055453453739492,72.19999694824219,30.11171337632125,37.07526753652188,79.81982078216015,3105.919921875,1906100,62454700,11963000,6174800,18755700,2193800,9705900,73503009,199903500,6902400,19733700,1963300,4449230000
2020-07-02,281.5417175292969,4.705893039703369,24.541994094848633,123.36286163330078,81.41499328613281,164.62799072265625,476.8900146484375,26.032819747924805,80.57733154296875,29.271652221679688,37.00077438354492,79.2612533569336,3130.010009765625,284.47005278225174,4.799232974978493,25.135125295833543,124.12419444406824,83.43586641875945,167.74974688553007,492.2799987792969,26.28929896761997,81.86666870117188,30.356393144357405,37.519111282075464,81.14755878353913,3165.81005859375,280.4919592365977,4.667001214555434,24.386419001902002,122.80279810583448,80.77358150052216,164.03592950734944,475.5299987792969,25.67827351691955,79.04000091552734,29.18193643273732,36.892138391983046,79.07812016339916,3124.52001953125,281.7811484128144,4.7447844939513715,24.911486331547934,123.60788859200682,83.24256405313683,167.74974688553007,485.6400146484375,26.11579742693453,81.43199920654297,30.168806999860866,37.27390950554173,80.34175596538718,3143.639892578125,2540500,67270500,22202300,5152200,27845600,2690200,6351500,45270881,258751500,5768200,17695800,1743100,4197720000
2020-07-06,286.83660888671875,4.814787864685059,25.018442153930664,125.12181091308594,83.47101593017578,169.09532165527344,493.80999755859375,26.032819747924805,91.43866729736328,30.03830909729004,36.90143966674805,81.04682922363281,3179.719970703125,286.90107536752294,4.822566004321489,25.319870508509105,125.81314748275403,83.6467417033622,169.29267538036282,499.5,26.394909128564432,91.85266876220703,30.707095496101577,37.20561608002426,81.26659044168167,3182.590087890625,282.9229820415951,4.752561263994427,24.726739328740088,124.1592087967572,82.13548262483673,165.1841508031536,479.79998779296875,25.934752736614715,84.40266418457031,29.687603655078846,36.69348123561474,79.09642658193923,3155.2900390625,283.190037389059,4.775896053803516,25.242081110216866,124.41298195522559,82.97019010273506,166.85267813199394,480.7699890136719,26.36473653002694,85.11266326904297,29.956747883262906,37.183888178489696,80.2593439573676,3155.2900390625,2332400,63921800,9172100,6156400,18625300,3171500,7839000,27150935,308548500,6069500,21695100,1286900,4759160000
2020-07-07,291.2015075683594,4.760340690612793,24.43503189086914,125.00806427001953,81.11624908447266,166.6912384033203,493.1600036621094,25.670730590820312,92.65733337402344,29.018821716308594,39.403141021728516,79.53595733642578,3145.320068359375,292.87743955274055,4.822567308126701,24.921204447711432,125.9881721846809,82.68023115584172,168.51226411175125,504.82000732421875,25.91212351334873,95.30000305175781,29.654983727284055,39.58937162722675,80.75381329024589,3184.14990234375,285.2067423905638,4.7370058944950255,24.3669680296474,123.59039291863418,80.83508384359179,166.1799090360407,490.8299865722656,25.617925509888266,89.11399841308594,28.929105922710992,36.693496190286666,79.3711346736074,3142.929931640625,285.4829871950722,4.77589734499127,24.882311607556634,123.73041215014834,82.43421240800949,168.08166663782785,497.30999755859375,25.68581689022043,93.6673355102539,29.63051691493659,36.764885358672544,80.57067311706808,3166.43994140625,3346600,56652000,11950500,5622600,25757200,2399600,5669900,25148018,322345500,6683600,93458100,1310700,4571330000
2020-07-08,291.284423828125,4.737005710601807,24.250289916992188,125.37562561035156,81.97733306884766,166.71812438964844,502.7799987792969,25.459510803222656,91.05867004394531,28.961721420288086,38.62406921386719,79.25209045410156,3169.93994140625,292.8774826053311,4.807010467137381,24.561440085663566,125.48063337498428,82.01247286338773,167.95605430215122,505.1000061035156,25.927210358728267,94.48400115966797,29.304272279797658,39.769382328058214,80.08535544953388,3171.800048828125,289.1572542140649,4.705892403052688,23.987756266700224,124.00171170920851,80.6593695577955,165.73135576778924,493.80999755859375,25.323726523183144,87.42266845703125,28.456054363265608,38.61165479078889,78.80340231663239,3136.530029296875,292.0395305410718,4.768119018150925,24.493376218091864,125.02557747329071,81.08990242775667,166.40414882232696,498.5799865722656,25.655641798649242,93.66666412353516,28.978033662287782,39.72903456504064,79.6000462673692,3153.070068359375,2364500,60928600,11111600,6257400,18762200,2776400,5691700,24256545,244669500,5969900,52217100,1464000,4937310000
2020-07-09,299.774658203125,4.542548179626465,22.772321701049805,124.69302368164062,80.20246887207031,165.35459899902344,507.760009765625,25.24074363708496,92.9520034790039,27.909608840942383,39.65143585205078,79.0964126586914,3152.050048828125,302.9423965118502,4.744784715498903,24.14332810664759,126.39070673573924,82.69781651480501,167.38194387888927,510.0,25.557574083054785,93.90399932861328,28.978034268724695,39.784900666345635,79.89305653975062,3179.780029296875,294.3784420449685,4.526991523020893,22.6848104960456,123.0215792105205,79.76314771768473,163.82062475908225,495.7799987792969,24.969175116686724,90.08533477783203,27.73833185198218,38.782365864317796,78.46459839475803,3115.699951171875,294.6731219114124,4.7370065726460915,24.075264248222332,124.92929110516307,82.17062576673526,167.05003700737407,508.3999938964844,25.444420785641455,93.1326675415039,28.798605825457113,38.98721627431404,79.3161808241379,3176.169921875,5313600,82693000,17778200,5738600,25600800,2333500,5840500,20363702,175764000,6103500,42771600,1812100,4843650000
2020-07-10,300.4100341796875,4.744783401489258,23.71549415588379,124.58800506591797,84.5868911743164,165.84796142578125,548.72998046875,25.519859313964844,102.97666931152344,29.7202205657959,40.56086730957031,79.88390350341797,3185.0400390625,301.4874169899539,4.744783401489258,23.725217828517636,125.02555514437152,85.0877170166009,166.35031133406395,555.8800048828125,25.678274561827823,103.2613296508789,29.761002722305527,40.7750312356447,80.06704365439691,3186.820068359375,297.53694778046986,4.464763289237149,22.684808966507944,123.76540878195027,80.72087042156316,164.170454932327,511.2799987792969,25.263378567317076,91.73400115966797,27.934072248631175,39.49935405782136,78.47375577825105,3136.219970703125,300.19822776722526,4.5114336170290406,22.898724200649824,124.92054739849266,80.83509150716883,164.86119290021992,519.72998046875,25.391618182383027,93.06666564941406,28.072721624790397,39.95872330034653,78.93159567657476,3152.469970703125,2484100,73710700,15660000,4282400,28954200,2714100,21605600,24459019,350064000,8974900,44236800,1026700,4524190000
2020-07-13,297.3620300292969,4.713670253753662,24.172500610351562,127.07331848144531,85.7994155883789,165.88385009765625,525.5,26.560871124267578,99.80400085449219,30.03830909729004,40.20081329345703,80.05789184570312,3155.219970703125,303.0620874446165,4.838123476273935,24.493374430196887,128.3247054817486,87.2228117188324,169.49899026647594,575.3699951171875,26.94559303905366,119.66600036621094,30.397169105282853,41.476486688308455,82.0357567452872,3235.320068359375,296.0544056703797,4.705892112796075,23.69605171752676,125.3843679849094,84.55174522352195,165.69547571197114,520.9600219726562,26.040366431572068,98.0739974975586,29.23902475603509,40.00527281618354,79.70993600778007,3149.429931640625,300.47449131041844,4.783675376871246,23.96830716794027,125.67315268181878,86.74835081102007,166.493856237611,567.97998046875,26.198781694487753,110.5999984741211,29.973060126068333,40.762609431986604,80.2868118147248,3205.080078125,2583200,80190700,14766800,6951900,32079200,3221600,18399000,56569129,584781000,6708000,42338400,2291100,4902440000
2020-07-14,302.0399169921875,4.947020053863525,24.930927276611328,129.4447784423828,86.29145050048828,171.0867919921875,524.8800048828125,26.57595443725586,101.12000274658203,29.59788703918457,40.973670959472656,80.74465942382812,3197.52001953125,302.6476836120596,4.970354845923825,25.135120707958542,129.85607647263345,87.82028606643996,171.19443450227,525.5,26.71928033334977,106.0,30.24220661120823,41.12575918929004,80.98273817033233,3200.949951171875,295.0874850218207,4.7292265595350145,23.987753215953312,127.11700945265899,84.91198250115373,165.71341312640666,490.489990234375,26.311929058883738,95.4000015258789,29.149311264054443,40.04872715725026,79.48102358976801,3127.659912109375,295.8886229882199,4.8070098179024,24.11415726042459,127.1695266643003,86.43203647154539,166.03635434466412,517.0800170898438,26.681564588604708,103.73332977294922,29.801785401629367,40.1263252951065,79.76488214277599,3141.110107421875,1844800,106131800,16477100,7447100,42731700,4138600,15083300,32854129,351271500,7961500,26455800,1461500,4507140000
2020-07-15,300.84283447265625,5.242596626281738,26.136634826660156,129.7423553466797,87.62700653076172,172.02870178222656,523.260009765625,26.945594787597656,103.06732940673828,30.698930740356445,40.97057342529297,82.73167419433594,3226.56005859375,303.25546602425754,5.273710301659826,26.282488071739905,131.44881147826513,88.99768648316906,174.02913595567225,529.0,27.15681515185834,103.33333587646484,31.286158900976872,41.6316886439811,83.0430089804043,3238.280029296875,299.8482970057228,5.071473451651409,25.40737601966561,129.71610340800635,86.67807116209079,170.3332638402819,510.17999267578125,26.757006909811892,97.13333129882812,30.26666729503389,40.59811224605999,81.2116492550794,3200.760009765625,302.1320236869985,5.0870301038905295,25.59212210339252,131.02875375355217,88.6462281943825,173.93942474028506,516.2999877929688,27.149272000710777,102.86666870117188,31.131194185678996,41.054377013017735,82.0723835754457,3225.97998046875,1770700,101648700,14893700,8512800,22508400,3735400,10066700,26294454,245517000,7798200,31731300,2272800,4686830000
